cluster_kmeans,tkl_int_per90,ga_per90,prgp_per90,gls_per90,xg_per90,touches_per90,kp_per90,carries_per90
0,2.9130588680504568,0.12102127512278926,3.9749227765944926,0.05360365508467232,0.06309588255365547,62.0415089310558,0.7590106251303649,33.75570216773259
1,1.4526861668547277,0.4829519894478,2.8267122754294993,0.32275995450687545,0.3183725299983474,40.971847063756,1.3267044085651158,23.981200995547862
